Data Visualization,,,,
Name,URL,Description,Cost,Details
Datawrapper,https://www.datawrapper.de/,A tool for creating interactive charts, maps, and tables from your data, offering a user-friendly interface for visualizing information.,Partially Free,https://bellingcat.gitbook.io/toolkit/more/all-tools/
Maltego,https://www.maltego.com/,Maltego is an investigation platform that combines two things at once: (1) It acts as a search tool, and (2) It creates a graph establishing links between data you uncover from your search.,Partially Free,https://bellingcat.gitbook.io/toolkit/more/all-tools/
Time.Graphics,https://time.graphics/editor,Platform for creating visual timelines,Free,
